Class,SpellName,Rank1_ID,AllRankIDs,flags0,flags1,flags2,flags0_hex,flags1_hex,flags2_hex,SpellType,ModifiableStats,VerifyCommand
Warlock,"Shadow Burst",32324,"32324",33554432,0,0,0x02000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32324"
Warlock,"Shadow Burst",28447,"28447",33554432,0,0,0x02000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 28447"
Warlock,"Shadow Embrace",32388,"32388",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32388"
Warlock,"Shadow Embrace",60466,"60466",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60466"
Warlock,"Shadow Embrace",32386,"32386",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32386"
Warlock,"Shadow Embrace",60448,"60448",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60448"
Warlock,"Shadow Embrace",32391,"32391",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32391"
Warlock,"Shadow Embrace",32389,"32389",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32389"
Warlock,"Shadow Embrace",60467,"60467",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60467"
Warlock,"Shadow Embrace",60465,"60465",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60465"
Warlock,"Shadow Embrace",32390,"32390",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32390"
Warlock,"Shadowburn",17877,"17877, 18867, 18868, 18869, 18870, 18871, 27263, 30546, 47826, 47827",128,0,0,0x00000080,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 17877"
Warlock,"Shadowflame",47960,"47960",0,0,2,0x00000000,0x00000000,0x00000002,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47960"
Warlock,"Shadowflame",61291,"61291",0,0,2,0x00000000,0x00000000,0x00000002,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 61291"
Warlock,"Shadowflame",47897,"47897, 61290",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47897"
Warlock,"Shadowfury",30283,"30283, 30413, 30414, 47846, 47847",0,4096,0,0x00000000,0x00001000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 30283"
Warlock,"Shadowfury",39082,"39082",0,4096,0,0x00000000,0x00001000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 39082"
Warlock,"Shadowfury",35373,"35373",0,4096,0,0x00000000,0x00001000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 35373"
Warlock,"Shadows Consumed",27599,"27599",33554432,0,0,0x02000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 27599"
Warlock,"Siphon Life",41597,"41597",0,1,0,0x00000000,0x00000001,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41597"
Warlock,"Siphon Life",35195,"35195",0,1,0,0x00000000,0x00000001,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 35195"
Warlock,"Soothing Kiss",6360,"6360, 7813, 11784, 11785, 27275",1073741824,0,0,0x40000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 6360"
Warlock,"Soul Fire",6353,"6353, 17924, 27211, 30545, 47824, 47825",0,128,0,0x00000000,0x00000080,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 6353"
Warlock,"Soul Link",19028,"19028",0,0,64,0x00000000,0x00000000,0x00000040,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 19028"
Warlock,"Soul Link",25228,"25228",0,0,16384,0x00000000,0x00000000,0x00004000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 25228"
Warlock,"Spellstone - 10 Haste",55172,"55172",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55172"
Warlock,"Spellstone - 20 Haste",55176,"55176",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55176"
Warlock,"Spellstone - 30 Haste",55180,"55180",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55180"
Warlock,"Spellstone - 40 Haste",55189,"55189",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55189"
Warlock,"Spellstone - 50 Haste",55191,"55191",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55191"
Warlock,"Spellstone - 60 Haste",55195,"55195",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55195"
Warlock,"Spellstone Critical Bonus",32795,"32795",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32795"
Warlock,"Spellstone Critical Bonus",32789,"32789",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32789"
Warlock,"Spellstone Critical Bonus",32793,"32793",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32793"
Warlock,"Spellstone Critical Bonus",32794,"32794",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32794"
Warlock,"Spore Eruption",32328,"32328",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32328"
Warlock,"Spore Explode",31425,"31425",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 31425"
Warlock,"Spore Explosion",37966,"37966",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 37966"
Warlock,"Spore Explosion",32327,"32327",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32327"
Warlock,"Suffering",17735,"17735, 17750, 17751, 17752, 27271, 33701, 47989, 47990",33554432,0,0,0x02000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 17735"
Warlock,"Taunt",26281,"26281",33554432,0,0,0x02000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 26281"
Warlock,"Torment",3716,"3716, 7809, 7810, 7811, 11774, 11775, 27270, 47984",33554432,0,0,0x02000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 3716"
Warlock,"Tug Soul",50027,"50027",0,1,0,0x00000000,0x00000001,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50027"
Warlock,"Unending Breath",5697,"5697",0,0,4,0x00000000,0x00000000,0x00000004,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5697"
Warlock,"Unstable Affliction",34439,"34439",0,256,0,0x00000000,0x00000100,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34439"
Warlock,"Unstable Affliction",34438,"34438",0,256,0,0x00000000,0x00000100,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34438"
Warlock,"Unstable Affliction",30108,"30108, 30404, 30405, 47841, 47843",0,256,0,0x00000000,0x00000100,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 30108"
Warlock,"Unstable Affliction",35183,"35183",0,256,0,0x00000000,0x00000100,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 35183"
Warlock,"Use Soulstone",27240,"27240",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 27240"
Warlock,"Use Soulstone",20760,"20760",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 20760"
Warlock,"Use Soulstone",20759,"20759",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 20759"
Warlock,"Use Soulstone",20758,"20758",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 20758"
Warlock,"Use Soulstone",3026,"3026",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 3026"
Warlock,"Use Soulstone",47882,"47882",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47882"
Warlock,"Use Soulstone",20761,"20761",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 20761"
Warlock,"Void Drain",33915,"33915",64,0,0,0x00000040,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 33915"
Warlock,"Waterbolt",72898,"72898",4096,0,0,0x00001000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 72898"
Warlock,"Waterbolt",31707,"31707",4096,0,0,0x00001000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 31707"
Warlock,"Copy of Immolate",47249,"47249",4,0,0,0x00000004,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 47249"
Warlock,"Corruption",39212,"39212",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 39212"
Warlock,"Corruption",56898,"56898",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 56898"
Warlock,"Corruption",32063,"32063",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 32063"
Warlock,"Corruption",32197,"32197",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 32197"
Warlock,"Corruption",47782,"47782",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 47782"
Warlock,"Corruption",31405,"31405",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 31405"
Warlock,"Corruption",41988,"41988",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 41988"
Warlock,"Corruption",58811,"58811",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 58811"
Warlock,"Corruption",39621,"39621",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 39621"
Warlock,"Corruption",21068,"21068",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 21068"
Warlock,"Corruption",37113,"37113",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 37113"
Warlock,"Corruption",172,"172, 6222, 6223, 7648, 11671, 11672, 25311, 27216, 47812, 47813",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 172"
Warlock,"Corruption",30938,"30938",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 30938"
Warlock,"Corruption",18376,"18376",2,0,0,0x00000002,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 18376"
Warlock,"Immolate",44267,"44267",4,0,0,0x00000004,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 44267"
Warlock,"Immolate",46191,"46191",4,0,0,0x00000004,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 46191"
Warlock,"Immolate",348,"348, 707, 1094, 2941, 11665, 11667, 11668, 25309, 27215, 47810, 47811",4,0,0,0x00000004,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 348"
Warlock,"Seed of Corruption",27243,"27243, 47835, 47836",0,16,0,0x00000000,0x00000010,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 27243"
Warlock,"Seed of Corruption",27285,"27285, 47833, 47834",0,32784,0,0x00000000,0x00008010,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 27285"
Warlock,"Seed of Corruption",43991,"43991, 47831, 47832",0,32784,0,0x00000000,0x00008010,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 43991"
Warlock,"Create Healthstone",6201,"6201, 6202, 5699, 11729, 11730, 27230, 47871, 47878",1048576,0,0,0x00100000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 6201"
Warlock,"Create Healthstone",28023,"28023",1048576,0,0,0x00100000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 28023"
Warlock,"Create Healthstone (Major)",20018,"20018",1048576,0,0,0x00100000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 20018"
Warlock,"Greater Healthstone",5723,"5723",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5723"
Warlock,"Greater Healthstone",23474,"23474",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23474"
Warlock,"Greater Healthstone",23475,"23475",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23475"
Warlock,"Heal Ragnaros",19952,"19952",16777216,0,0,0x01000000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 19952"
Warlock,"Health Funnel",40671,"40671",16777216,0,0,0x01000000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 40671"
Warlock,"Health Funnel",755,"755, 3698, 3699, 3700, 11693, 11694, 11695, 27259, 47856",16777216,0,0,0x01000000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 755"
Warlock,"Healthstone",5720,"5720",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5720"
Warlock,"Healthstone",23473,"23473",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23473"
Warlock,"Healthstone",23472,"23472",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23472"
Warlock,"Lesser Healthstone",23470,"23470",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23470"
Warlock,"Lesser Healthstone",6263,"6263",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 6263"
Warlock,"Lesser Healthstone",23471,"23471",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23471"
Warlock,"Major Healthstone",11732,"11732",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 11732"
Warlock,"Major Healthstone",23476,"23476",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23476"
Warlock,"Major Healthstone",23477,"23477",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23477"
Warlock,"Master Healthstone",27235,"27235",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 27235"
Warlock,"Master Healthstone",47872,"47872",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47872"
Warlock,"Master Healthstone",47877,"47877",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47877"
Warlock,"Master Healthstone",47874,"47874",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47874"
Warlock,"Master Healthstone",47873,"47873",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47873"
Warlock,"Master Healthstone",27237,"27237",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 27237"
Warlock,"Master Healthstone",47875,"47875",65536,0,0,0x00010000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47875"
